Longitude,Latitude,Elevation,mEast,mNorth,Fix_Type,UTC_Time,Speed,Course,SF_1,SF_2,SF_3,SF_4,F14,F15
-111.977479,33.079579,357.26,408768.2601,3660533.892,2,155715.6,2.65,283.2,47,VERT,QUAD,51,,
-111.977475,33.079227,360.65,408768.2612,3660494.919,2,181350.2,2.27,252.6,0,VERT,QUAD,52,,
-111.97747,33.078832,357.13,408768.2729,3660451.066,1,192838.8,3.35,263.6,0,VERT,QUAD,49,,
-111.977466,33.078399,356.61,408768.2745,3660403.123,1,202846,3.49,88.2,0,VERT,QUAD,49,,
-111.977476,33.079295,357.45,408768.2753,3660502.447,2,164431,2.33,70.3,47,VERT,QUAD,51,,
-111.977472,33.078975,357.9,408768.2811,3660466.977,1,185653.4,3.16,91.2,0,VERT,QUAD,49,,
-111.977478,33.079509,357.17,408768.2811,3660526.119,2,160840.4,2.49,258.5,39,VERT,QUAD,43,,
-111.977473,33.079085,357.78,408768.2821,3660479.118,2,183430,3.07,95.9,0,VERT,QUAD,53,,
-111.977482,33.079872,357.24,408768.2829,3660566.412,2,150212.2,1.86,70.1,53,VERT,QUAD,57,,
-111.97748,33.079728,357.09,408768.2834,3660550.424,2,153137.8,2.9,291.6,52,VERT,QUAD,56,,
-111.977481,33.079819,356.57,408768.2836,3660560.469,2,151315.2,2.16,92.5,50,VERT,QUAD,54,,
-111.977465,33.078374,356.9,408768.2854,3660400.284,2,154217.4,2.75,270.4,0,VERT,QUAD,55,,
-111.977471,33.078871,357.45,408768.2856,3660455.435,2,191830,2.93,105.2,1,VERT,QUAD,49,,
-111.977472,33.078954,357.72,408768.2875,3660464.66,1,190317.6,2.67,262.9,0,VERT,QUAD,56,,
-111.977466,33.078467,356.34,408768.288,3660410.585,1,201925.8,2.25,95.4,0,VERT,QUAD,43,,
-111.977472,33.079009,358.45,408768.2883,3660470.758,1,185106.8,2.98,266.4,0,VERT,QUAD,49,,
-111.977476,33.079351,358.26,408768.2956,3660508.634,2,163404.8,2.62,88.1,44,VERT,QUAD,48,,
-111.977474,33.079148,359.57,408768.3009,3660486.148,1,182529.8,3.53,92.3,0,VERT,QUAD,58,,
-111.977468,33.07868,356.48,408768.3027,3660434.213,2,194750.4,2.61,268.9,0,VERT,QUAD,54,,
-111.977478,33.079541,356.84,408768.3051,3660529.7,2,160106.2,2.22,124.7,44,VERT,QUAD,48,,
-111.97748,33.079696,357.09,408768.3065,3660546.898,2,153525.8,2.38,96.2,51,VERT,QUAD,55,,
-111.977467,33.078585,357.69,408768.3077,3660423.724,2,200040,3.04,98.3,0,VERT,QUAD,49,,
-111.977466,33.078495,356.21,408768.308,3660413.733,1,201610.2,3.92,242.4,0,VERT,QUAD,45,,
-111.977472,33.079029,358.38,408768.3081,3660472.887,2,184450,2.58,85.1,0,VERT,QUAD,53,,
-111.977469,33.07874,358.05,408768.3087,3660440.876,1,193804,3.11,273.7,0,VERT,QUAD,58,,
-111.977474,33.079175,359.21,408768.3104,3660489.175,2,182226.2,2.65,282,0,VERT,QUAD,58,,
-111.977476,33.079376,359.36,408768.3119,3660511.383,1,163025.4,2.52,259.4,40,VERT,QUAD,44,,
-111.97748,33.079756,357.31,408768.3123,3660553.528,2,152454.4,1.9,85.4,51,VERT,QUAD,55,,
-111.977468,33.078645,357.13,408768.3131,3660430.321,2,195109.6,2.55,101.3,0,VERT,QUAD,49,,
-111.977477,33.079479,357.52,408768.3155,3660522.804,2,161240.8,2.12,85.3,43,VERT,QUAD,47,,
-111.977471,33.078919,356.32,408768.3162,3660460.723,2,190641.4,3.13,76.9,0,VERT,QUAD,55,,
-111.977481,33.07985,356.67,408768.3164,3660563.995,2,150916.8,2.73,258.1,52,VERT,QUAD,56,,
-111.977476,33.079409,357.76,408768.3186,3660515.109,2,162334.2,2.11,112.1,40,VERT,QUAD,44,,
-111.977482,33.079907,356.52,408768.3192,3660570.304,2,145842,3.29,254.2,55,VERT,QUAD,59,,
-111.977475,33.079295,357.45,408768.322,3660502.447,2,164431,2.33,70.3,47,VERT,QUAD,51,,
-111.977475,33.079323,357.63,408768.3225,3660505.507,2,164057.2,2.81,268.4,44,VERT,QUAD,48,,
-111.977467,33.078528,356.93,408768.3228,3660417.326,1,201015.2,2.83,101.2,0,VERT,QUAD,45,,
-111.977464,33.078345,356.57,408768.3305,3660397.102,2,154557.4,2.33,96.7,0,VERT,QUAD,48,,
-111.977468,33.078708,356.83,408768.3314,3660437.295,2,194126.6,2.5,84.9,0,VERT,QUAD,58,,
-111.977482,33.079938,357.2,408768.3322,3660573.708,2,145243.8,2.98,84.2,55,VERT,QUAD,59,,
-111.977472,33.079061,358.78,408768.3323,3660476.49,1,184127.4,3.02,284.6,0,VERT,QUAD,49,,
-111.977482,33.079968,357.26,408768.3357,3660577.089,2,144919.2,3.48,276.1,55,VERT,QUAD,59,,
-111.977478,33.079609,357.04,408768.3376,3660537.207,2,155014.2,2.17,81.9,50,VERT,QUAD,54,,
-111.977479,33.079647,357.16,408768.3397,3660541.442,2,154630.8,2.9,268.4,48,VERT,QUAD,52,,
-111.977465,33.078399,356.61,408768.3399,3660403.122,1,202846,3.49,88.2,0,VERT,QUAD,49,,
-111.977475,33.079351,358.28,408768.3425,3660508.656,2,163405,2.64,79.1,44,VERT,QUAD,48,,
-111.97747,33.078832,357.19,408768.3475,3660451.055,1,192838.6,3.08,250.9,0,VERT,QUAD,49,,
-111.977481,33.079819,356.58,408768.3489,3660560.469,2,151315.4,2.47,92.2,49,VERT,QUAD,53,,
-111.97747,33.078898,357.25,408768.3509,3660458.439,1,191452.8,2.23,285.5,0,VERT,QUAD,52,,
-111.97748,33.079786,358.62,408768.3524,3660556.832,2,152045.2,1.56,309.2,55,VERT,QUAD,59,,
-111.977467,33.078621,357.05,408768.354,3660427.693,1,195711.8,2.52,267.5,0,VERT,QUAD,49,,
-111.977467,33.078585,357.69,408768.3544,3660423.734,2,200040,3.04,98.3,0,VERT,QUAD,49,,
-111.977473,33.079148,359.57,408768.3569,3660486.147,1,182529.8,3.53,92.3,0,VERT,QUAD,59,,
-111.977476,33.079447,357.36,408768.357,3660519.233,2,161942.4,2.26,261.6,43,VERT,QUAD,47,,
-111.97747,33.078871,357.45,408768.3601,3660455.412,2,191830,2.93,105.2,0,VERT,QUAD,49,,
-111.977465,33.078467,356.34,408768.3626,3660410.573,1,201925.8,2.25,95.4,0,VERT,QUAD,41,,
-111.977479,33.079696,357.11,408768.3626,3660546.908,2,153526,2.27,82.3,51,VERT,QUAD,55,,
-111.977474,33.079209,360.44,408768.3636,3660492.877,1,181649.4,3.05,93.4,0,VERT,QUAD,53,,
-111.977475,33.079295,357.45,408768.3687,3660502.446,2,164431,2.33,70.3,47,VERT,QUAD,51,,
-111.977468,33.07874,357.91,408768.3739,3660440.865,1,193803.8,2.74,268.5,0,VERT,QUAD,58,,
-111.977472,33.079085,357.78,408768.3754,3660479.117,2,183430,3.07,95.9,0,VERT,QUAD,53,,
-111.977476,33.079479,357.52,408768.3808,3660522.792,2,161241,2.84,92.7,42,VERT,QUAD,46,,
-111.977478,33.079579,357.29,408768.3813,3660533.88,2,155715.4,2.35,236.9,46,VERT,QUAD,50,,
-111.977471,33.079009,358.45,408768.3816,3660470.757,1,185106.8,2.98,266.4,0,VERT,QUAD,49,,
-111.977469,33.078767,358.95,408768.3829,3660443.836,1,193158.6,2.65,101,0,VERT,QUAD,57,,
-111.977476,33.079409,357.69,408768.3838,3660515.097,2,162334.4,2.72,89.3,40,VERT,QUAD,44,,
-111.977471,33.078975,357.95,408768.3838,3660466.987,1,185653.6,2.55,99.6,0,VERT,QUAD,49,,
-111.977477,33.079509,357.19,408768.3838,3660526.129,2,160840.2,2.03,296.1,40,VERT,QUAD,44,,
-111.977475,33.079351,358.28,408768.3892,3660508.666,2,163405,2.64,79.1,44,VERT,QUAD,48,,
-111.977471,33.078954,357.66,408768.39,3660464.648,1,190317.4,2.59,291,0,VERT,QUAD,54,,
-111.97748,33.07985,356.67,408768.3909,3660563.972,2,150916.8,2.73,258.1,52,VERT,QUAD,56,,
-111.977479,33.079756,357.31,408768.3962,3660553.516,2,152454.4,1.9,85.4,52,VERT,QUAD,56,,
-111.977477,33.079541,356.89,408768.3981,3660529.666,2,160106.4,3.24,70.3,43,VERT,QUAD,47,,
-111.977466,33.078585,357.69,408768.4012,3660423.745,2,200040,3.04,98.3,0,VERT,QUAD,48,,
-111.977478,33.079647,357.16,408768.4051,3660541.441,2,154630.8,2.9,268.4,48,VERT,QUAD,52,,
-111.977472,33.079114,357.85,408768.4054,3660482.333,2,183124.2,2.92,271.5,0,VERT,QUAD,57,,
-111.977467,33.078645,357.13,408768.4064,3660430.32,2,195109.6,2.55,101.3,0,VERT,QUAD,49,,
-111.977474,33.079323,357.63,408768.4065,3660505.506,2,164057.2,2.81,268.4,45,VERT,QUAD,49,,
-111.97747,33.078919,356.34,408768.4096,3660460.734,2,190641.6,2.67,102.6,0,VERT,QUAD,54,,
-111.977472,33.079148,359.57,408768.4129,3660486.147,1,182529.8,3.53,92.3,0,VERT,QUAD,59,,
-111.97748,33.079872,357.24,408768.4134,3660566.389,2,150212.2,1.86,70.1,54,VERT,QUAD,58,,
-111.97748,33.079819,356.58,408768.4144,3660560.479,2,151315.4,2.47,92.2,50,VERT,QUAD,54,,
-111.977474,33.079295,357.45,408768.4153,3660502.446,2,164431,2.33,70.3,47,VERT,QUAD,51,,
-111.977478,33.079696,357.11,408768.4188,3660546.919,2,153526,2.27,82.3,51,VERT,QUAD,55,,
-111.977465,33.078496,356.21,408768.4205,3660413.788,1,201610.2,3.92,242.4,0,VERT,QUAD,45,,
-111.977481,33.079907,356.52,408768.4217,3660570.292,2,145842,3.29,254.2,55,VERT,QUAD,59,,
-111.977479,33.079728,357.09,408768.4237,3660550.456,2,153137.8,2.9,291.6,54,VERT,QUAD,58,,
-111.977464,33.078374,356.91,408768.4254,3660400.283,2,154217.2,2.75,273.5,0,VERT,QUAD,54,,
-111.977475,33.079376,359.34,408768.4332,3660511.382,1,163025.2,2.39,265.3,40,VERT,QUAD,44,,
-111.977474,33.079351,358.28,408768.436,3660508.677,2,163405,2.64,79.1,44,VERT,QUAD,48,,
-111.977476,33.079479,357.52,408768.4368,3660522.792,2,161241,2.84,92.7,41,VERT,QUAD,45,,
-111.977465,33.078466,356.34,408768.4371,3660410.561,1,201925.8,2.25,95.4,0,VERT,QUAD,42,,
-111.977482,33.079995,357.19,408768.4381,3660580.071,2,144327.2,3.02,81.4,56,VERT,QUAD,60,,
-111.977463,33.078345,356.57,408768.4424,3660397.089,2,154557.4,2.33,96.7,0,VERT,QUAD,49,,
-111.977469,33.078899,357.25,408768.4444,3660458.46,1,191452.8,2.23,285.5,0,VERT,QUAD,51,,
-111.977481,33.079968,357.21,408768.4476,3660577.077,2,144919,3.3,265.4,55,VERT,QUAD,59,,
-111.977466,33.078586,357.69,408768.448,3660423.756,2,200040,3.04,98.3,0,VERT,QUAD,49,,
-111.977473,33.079228,360.65,408768.4485,3660494.983,2,181350,3.61,277.7,0,VERT,QUAD,51,,
-111.977475,33.079409,357.69,408768.449,3660515.085,2,162334.4,2.72,89.3,39,VERT,QUAD,43,,
-111.977477,33.079608,357.04,408768.4494,3660537.183,2,155014.4,2.55,95.7,50,VERT,QUAD,54,,
-111.977469,33.078832,357.19,408768.4503,3660451.065,1,192838.6,3.08,250.9,0,VERT,QUAD,50,,
-111.977471,33.079029,358.36,408768.4574,3660472.885,2,184450.2,2.71,81.1,0,VERT,QUAD,53,,
-111.977465,33.078527,356.94,408768.4625,3660417.291,1,201015.4,2.86,73.8,0,VERT,QUAD,45,,
-111.977477,33.079578,357.29,408768.4651,3660533.857,2,155715.4,2.35,236.9,46,VERT,QUAD,50,,
-111.97748,33.07985,356.7,408768.4653,3660563.949,2,150916.6,2.21,256.2,52,VERT,QUAD,56,,
-111.977466,33.078621,357.05,408768.4655,3660427.636,1,195711.8,2.52,267.5,0,VERT,QUAD,49,,
-111.977476,33.079509,357.19,408768.4679,3660526.14,2,160840.2,2.03,296.1,39,VERT,QUAD,43,,
-111.977471,33.079085,357.78,408768.4688,3660479.117,2,183430,3.07,95.9,0,VERT,QUAD,53,,
-111.977467,33.07868,356.51,408768.4704,3660434.178,2,194750.2,2.68,252,0,VERT,QUAD,55,,
-111.977477,33.079647,357.16,408768.4704,3660541.441,2,154630.8,2.9,268.4,47,VERT,QUAD,51,,
-111.977467,33.078708,356.86,408768.4715,3660437.305,2,194126.8,2.56,71.2,0,VERT,QUAD,57,,
-111.977481,33.079938,357.2,408768.4722,3660573.706,2,145243.8,2.98,84.2,55,VERT,QUAD,59,,
-111.977471,33.079062,358.78,408768.4727,3660476.533,1,184127.4,3.02,284.6,0,VERT,QUAD,49,,
-111.977478,33.079696,357.11,408768.4749,3660546.929,2,153526,2.27,82.3,51,VERT,QUAD,55,,
-111.97747,33.079009,358.51,408768.4749,3660470.756,1,185106.6,2.71,277.7,0,VERT,QUAD,49,,
-111.977467,33.07874,357.91,408768.4766,3660440.864,1,193803.8,2.74,268.5,0,VERT,QUAD,57,,
-111.97747,33.078975,357.95,408768.4773,3660466.998,1,185653.6,2.55,99.6,0,VERT,QUAD,49,,
-111.977472,33.079175,359.21,408768.4784,3660489.173,2,182226.2,2.65,282,0,VERT,QUAD,57,,
-111.977479,33.079819,356.58,408768.4798,3660560.49,2,151315.4,2.47,92.2,51,VERT,QUAD,55,,
-111.977478,33.079756,357.31,408768.4801,3660553.504,2,152454.4,1.9,85.4,52,VERT,QUAD,56,,
-111.977476,33.07954,356.89,408768.4817,3660529.621,2,160106.4,3.24,70.3,43,VERT,QUAD,47,,
-111.977474,33.079352,358.28,408768.4828,3660508.687,2,163405,2.64,79.1,43,VERT,QUAD,47,,
-111.97748,33.079872,357.26,408768.488,3660566.388,2,150212.4,1.86,70.1,53,VERT,QUAD,57,,
-111.977474,33.079323,357.63,408768.4905,3660505.505,2,164057.2,2.81,268.4,45,VERT,QUAD,49,,
-111.977475,33.079479,357.52,408768.4928,3660522.791,2,161241,2.84,92.7,41,VERT,QUAD,45,,
-111.977469,33.078919,356.34,408768.4938,3660460.755,2,190641.6,2.67,102.6,0,VERT,QUAD,54,,
-111.977465,33.078586,357.69,408768.4948,3660423.766,2,200040,3.04,98.3,0,VERT,QUAD,49,,
-111.977475,33.079446,357.36,408768.4968,3660519.21,2,161942.2,2.41,271,43,VERT,QUAD,47,,
-111.977466,33.078645,357.13,408768.4998,3660430.319,2,195109.6,2.55,101.3,0,VERT,QUAD,50,,
-111.977468,33.078871,357.51,408768.5,3660455.4,2,191830.2,2.31,91.3,0,VERT,QUAD,49,,
-111.977479,33.079786,358.62,408768.5018,3660556.842,2,152045,2.49,245.8,55,VERT,QUAD,59,,
-111.977463,33.078399,356.65,408768.5075,3660403.076,1,202846.2,3.07,92.1,0,VERT,QUAD,49,,
-111.977464,33.078466,356.34,408768.5117,3660410.549,1,201925.8,2.25,95.4,0,VERT,QUAD,41,,
-111.977472,33.079228,360.65,408768.5138,3660494.983,2,181350,3.61,277.7,0,VERT,QUAD,51,,
-111.977467,33.078767,358.95,408768.5139,3660443.868,1,193158.6,2.65,101,0,VERT,QUAD,57,,
-111.977474,33.079409,357.69,408768.5143,3660515.074,2,162334.4,2.72,89.3,39,VERT,QUAD,43,,
-111.977474,33.079376,359.34,408768.5173,3660511.393,1,163025.2,2.39,265.3,41,VERT,QUAD,45,,
-111.977463,33.078374,356.91,408768.5188,3660400.282,2,154217.2,2.75,273.5,0,VERT,QUAD,54,,
-111.977469,33.078954,357.66,408768.5208,3660464.658,1,190317.4,2.59,291,0,VERT,QUAD,53,,
-111.97748,33.079907,356.52,408768.5243,3660570.28,2,145842,3.29,254.2,55,VERT,QUAD,59,,
-111.977473,33.079352,358.28,408768.5296,3660508.698,2,163405,2.64,79.1,44,VERT,QUAD,48,,
-111.977477,33.079696,357.11,408768.531,3660546.94,2,153526,2.27,82.3,51,VERT,QUAD,55,,
-111.977472,33.07921,360.44,408768.5324,3660492.965,1,181649.4,3.05,93.4,0,VERT,QUAD,53,,
-111.977471,33.079149,359.59,408768.5345,3660486.179,1,182530,2.21,82.6,0,VERT,QUAD,59,,
-111.977477,33.079647,357.16,408768.5358,3660541.44,2,154630.8,2.9,268.4,48,VERT,QUAD,52,,
-111.97748,33.079938,357.2,408768.5469,3660573.706,2,145244,2.76,89.9,55,VERT,QUAD,59,,
-111.977468,33.078899,357.26,408768.5472,3660458.47,1,191452.6,2.81,265,0,VERT,QUAD,51,,
-111.977478,33.079786,358.62,408768.5484,3660556.83,2,152045,2.49,245.8,53,VERT,QUAD,57,,
-111.977475,33.079479,357.52,408768.5488,3660522.791,2,161241,2.84,92.7,40,VERT,QUAD,44,,
-111.977476,33.079578,357.29,408768.5489,3660533.834,2,155715.4,2.35,236.9,46,VERT,QUAD,50,,
-111.977475,33.079509,357.19,408768.5521,3660526.15,2,160840.2,2.03,296.1,39,VERT,QUAD,43,,
-111.977467,33.078832,357.19,408768.553,3660451.075,1,192838.6,3.08,250.9,0,VERT,QUAD,50,,
-111.977466,33.07868,356.51,408768.5544,3660434.177,2,194750.2,2.68,252,0,VERT,QUAD,55,,
-111.977464,33.078496,356.14,408768.5613,3660413.875,1,201610,2.41,293.1,0,VERT,QUAD,45,,
-111.977476,33.079608,357.04,408768.5613,3660537.171,2,155014.4,2.55,95.7,49,VERT,QUAD,53,,
-111.977479,33.079872,357.26,408768.5628,3660566.399,2,150212.4,1.86,70.1,53,VERT,QUAD,57,,
-111.977472,33.079295,357.45,408768.5647,3660502.444,2,164431.2,2.94,111.6,47,VERT,QUAD,51,,
-111.977469,33.078976,357.95,408768.5707,3660467.008,1,185653.6,2.55,99.6,0,VERT,QUAD,49,,
-111.977462,33.078345,356.59,408768.573,3660397.088,2,154557.6,2.22,98.2,0,VERT,QUAD,49,,
-111.977477,33.079729,357.22,408768.5733,3660550.488,2,153137.6,3.22,257.5,55,VERT,QUAD,59,,
-111.97747,33.079114,357.82,408768.5736,3660482.353,2,183124,3.21,255.9,0,VERT,QUAD,57,,
-111.977465,33.07862,357.1,408768.5769,3660427.58,1,195711.6,3.2,263.1,0,VERT,QUAD,49,,
-111.977468,33.078919,356.34,408768.578,3660460.776,2,190641.6,2.67,102.6,0,VERT,QUAD,54,,
-111.977469,33.079028,358.36,408768.5785,3660472.851,2,184450.2,2.71,81.1,0,VERT,QUAD,52,,
-111.977471,33.079228,360.65,408768.5792,3660494.982,2,181350,3.61,277.7,0,VERT,QUAD,50,,
-111.977466,33.07874,357.91,408768.5793,3660440.863,1,193803.8,2.74,268.5,0,VERT,QUAD,57,,
-111.977472,33.079323,357.65,408768.5931,3660505.493,2,164057,2.74,286.3,45,VERT,QUAD,49,,
-111.977475,33.07954,356.84,408768.5936,3660529.609,2,160106.6,2.05,119.3,44,VERT,QUAD,48,,
-111.977478,33.079786,358.62,408768.595,3660556.818,2,152045,2.49,245.8,53,VERT,QUAD,57,,
-111.977473,33.079376,359.34,408768.6014,3660511.403,1,163025.2,2.39,265.3,40,VERT,QUAD,44,,
-111.977477,33.079756,357.28,408768.6015,3660553.514,2,152454.6,2.68,97,52,VERT,QUAD,56,,
-111.977464,33.078527,356.94,408768.6021,3660417.246,1,201015.4,2.86,73.8,0,VERT,QUAD,45,,
-111.977465,33.078645,357.14,408768.6025,3660430.329,2,195109.8,2.93,87.3,0,VERT,QUAD,50,,
-111.977478,33.07985,356.7,408768.6056,3660563.981,2,150916.6,2.21,256.2,52,VERT,QUAD,56,,
-111.977473,33.079409,357.7,408768.6076,3660515.073,2,162334.6,2.18,100.3,39,VERT,QUAD,43,,
-111.977474,33.079447,357.36,408768.6089,3660519.22,2,161942.2,2.41,271,43,VERT,QUAD,47,,
-111.977476,33.079647,357.16,408768.6105,3660541.451,2,154630.6,2.45,264.4,48,VERT,QUAD,52,,
-111.977465,33.078708,356.86,408768.6114,3660437.292,2,194126.8,2.56,71.2,0,VERT,QUAD,56,,
-111.977462,33.078374,356.91,408768.6121,3660400.281,2,154217.2,2.75,273.5,0,VERT,QUAD,54,,
-111.977479,33.079938,357.2,408768.6122,3660573.705,2,145244,2.76,89.9,56,VERT,QUAD,60,,
-111.977463,33.078466,356.35,408768.6144,3660410.548,1,201926,3.18,97.4,0,VERT,QUAD,41,,
-111.977466,33.078767,358.97,408768.6164,3660443.845,1,193158.8,2.69,77.7,0,VERT,QUAD,57,,
-111.977478,33.079818,356.62,408768.6195,3660560.455,2,151315.6,2.04,79.8,51,VERT,QUAD,55,,
-111.97748,33.079995,357.19,408768.6243,3660580.014,2,144327.2,3.02,81.4,56,VERT,QUAD,60,,
-111.977469,33.079009,358.51,408768.6244,3660470.766,1,185106.6,2.71,277.7,0,VERT,QUAD,49,,
-111.977479,33.079968,357.21,408768.6249,3660577.076,2,144919,3.3,265.4,54,VERT,QUAD,58,,
-111.977463,33.078497,356.14,408768.6268,3660413.886,1,201610,2.41,293.1,0,VERT,QUAD,44,,
-111.977469,33.079085,357.74,408768.6275,3660479.115,2,183430.2,2.97,82.6,0,VERT,QUAD,53,,
-111.97747,33.079149,359.59,408768.628,3660486.189,1,182530,2.21,82.6,0,VERT,QUAD,59,,
-111.977469,33.079062,358.8,408768.6317,3660476.565,1,184127.2,2.66,255.8,0,VERT,QUAD,49,,
-111.977475,33.079578,357.25,408768.6327,3660533.811,2,155715.2,2.55,292.8,46,VERT,QUAD,50,,
-111.977475,33.079608,357.03,408768.636,3660537.171,2,155014.6,2.18,98.2,48,VERT,QUAD,52,,
-111.977478,33.079907,356.49,408768.6362,3660570.268,2,145841.8,2.99,282.9,55,VERT,QUAD,59,,
-111.977478,33.079872,357.26,408768.6376,3660566.409,2,150212.4,1.86,70.1,53,VERT,QUAD,57,,
-111.977465,33.07868,356.51,408768.6384,3660434.176,2,194750.2,2.68,252,0,VERT,QUAD,55,,
-111.977467,33.078871,357.51,408768.64,3660455.398,2,191830.2,2.31,91.3,0,VERT,QUAD,49,,
-111.977464,33.078585,357.75,408768.6437,3660423.72,2,200040.2,2.38,71.3,0,VERT,QUAD,48,,
-111.977471,33.07921,360.38,408768.6443,3660492.952,1,181649.6,3.84,62.8,0,VERT,QUAD,53,,
-111.977471,33.079228,360.65,408768.6445,3660494.982,2,181350,3.61,277.7,0,VERT,QUAD,50,,
-111.97747,33.079114,357.82,408768.6483,3660482.352,2,183124,3.21,255.9,0,VERT,QUAD,57,,
-111.977467,33.078898,357.26,408768.6497,3660458.447,1,191452.6,2.81,265,0,VERT,QUAD,50,,
-111.977468,33.078954,357.68,408768.6515,3660464.656,1,190317.2,2.56,261.2,0,VERT,QUAD,51,,
-111.977466,33.078832,357.04,408768.6559,3660451.096,1,192838.4,3.08,250.9,0,VERT,QUAD,51,,
-111.977472,33.079323,357.65,408768.6584,3660505.493,2,164057,2.74,286.3,46,VERT,QUAD,50,,
-111.977477,33.079786,358.65,408768.6604,3660556.829,2,152044.8,2.34,283,52,VERT,QUAD,56,,
-111.977476,33.079696,357.08,408768.6615,3660546.928,2,153526.2,2.35,81.5,51,VERT,QUAD,55,,
-111.977468,33.078975,357.94,408768.6638,3660466.985,1,185653.8,2.8,85.2,0,VERT,QUAD,49,,
-111.97747,33.079175,359.17,408768.6651,3660489.171,2,182226,3.22,264.4,0,VERT,QUAD,57,,
-111.977461,33.078399,356.65,408768.6661,3660403.075,1,202846.2,3.07,92.1,0,VERT,QUAD,49,,
-111.977472,33.079351,358.29,408768.6693,3660508.664,2,163405.2,2.17,72.7,44,VERT,QUAD,48,,
-111.977468,33.079028,358.4,408768.6718,3660472.85,2,184450.4,2.54,105.3,0,VERT,QUAD,53,,
-111.977465,33.078708,356.82,408768.6766,3660437.28,2,194127,2.9,97.2,0,VERT,QUAD,57,,
-111.977478,33.079938,357.2,408768.6775,3660573.704,2,145244,2.76,89.9,56,VERT,QUAD,60,,
-111.977465,33.07874,357.9,408768.682,3660440.862,1,193803.6,3.13,269.4,0,VERT,QUAD,58,,
-111.977472,33.079409,357.7,408768.6823,3660515.072,2,162334.6,2.18,100.3,39,VERT,QUAD,43,,
-111.977474,33.079509,357.17,408768.6823,3660526.105,2,160840,2.54,262.1,40,VERT,QUAD,44,,
-111.977471,33.079296,357.45,408768.6864,3660502.488,2,164431.2,2.94,111.6,47,VERT,QUAD,51,,
-111.977464,33.078645,357.14,408768.6865,3660430.328,2,195109.8,2.93,87.3,0,VERT,QUAD,51,,
-111.977473,33.079479,357.52,408768.6886,3660522.767,2,161241.2,2.27,97.4,39,VERT,QUAD,43,,
-111.977464,33.07862,357.1,408768.6889,3660427.579,1,195711.6,3.2,263.1,0,VERT,QUAD,49,,
-111.977462,33.078497,356.14,408768.6922,3660413.896,1,201610,2.41,293.1,0,VERT,QUAD,44,,
-111.977474,33.07954,356.84,408768.6963,3660529.608,2,160106.6,2.05,119.3,44,VERT,QUAD,48,,
-111.977476,33.079728,357.22,408768.7035,3660550.431,2,153137.6,3.22,257.5,55,VERT,QUAD,59,,
-111.97746,33.078345,356.59,408768.7038,3660397.098,2,154557.6,2.22,98.2,0,VERT,QUAD,49,,
-111.977475,33.079647,357.16,408768.7039,3660541.45,2,154630.6,2.45,264.4,48,VERT,QUAD,52,,
-111.977476,33.079756,357.28,408768.7043,3660553.524,2,152454.6,2.68,97,52,VERT,QUAD,56,,
-111.977461,33.078374,356.93,408768.7053,3660400.269,2,154217,2.75,273.2,0,VERT,QUAD,54,,
-111.977462,33.078466,356.35,408768.7077,3660410.548,1,201926,3.18,97.4,0,VERT,QUAD,41,,
-111.977465,33.078767,358.97,408768.7095,3660443.822,1,193158.8,2.69,77.7,0,VERT,QUAD,57,,
-111.97747,33.079228,360.65,408768.7097,3660494.959,2,181349.8,1.97,264.5,0,VERT,QUAD,49,,
-111.977473,33.079509,357.17,408768.7103,3660526.104,2,160840,2.54,262.1,39,VERT,QUAD,43,,
-111.977474,33.079608,357.03,408768.7107,3660537.17,2,155014.6,2.18,98.2,49,VERT,QUAD,53,,
-111.977477,33.079872,357.22,408768.7123,3660566.408,2,150212.6,1.86,70.1,53,VERT,QUAD,57,,
-111.977472,33.079376,359.33,408768.7133,3660511.391,1,163025,2.62,291,40,VERT,QUAD,44,,
-111.977469,33.079149,359.59,408768.7214,3660486.199,1,182530,2.21,82.6,0,VERT,QUAD,59,,
-111.977469,33.079114,357.82,408768.7229,3660482.352,2,183124,3.21,255.9,0,VERT,QUAD,57,,
-111.977471,33.079323,357.65,408768.7237,3660505.492,2,164057,2.74,286.3,46,VERT,QUAD,50,,
-111.977468,33.079062,358.8,408768.7248,3660476.542,1,184127.2,2.66,255.8,0,VERT,QUAD,49,,
-111.977478,33.079995,357.12,408768.727,3660580.024,2,144327.4,3.83,107.2,56,VERT,QUAD,60,,
-111.977469,33.079175,359.17,408768.7303,3660489.16,2,182226,3.22,264.4,0,VERT,QUAD,58,,
-111.977464,33.07868,356.5,408768.7318,3660434.186,2,194750,3.1,265.1,0,VERT,QUAD,56,,
-111.977464,33.078708,356.82,408768.7326,3660437.28,2,194127,2.9,97.2,0,VERT,QUAD,56,,
-111.977462,33.078527,356.95,408768.7328,3660417.255,1,201015.6,2.84,108.4,0,VERT,QUAD,46,,
-111.977466,33.078871,357.47,408768.7332,3660455.386,2,191830.4,2.89,92.6,0,VERT,QUAD,49,,
-111.977476,33.079786,358.65,408768.7351,3660556.828,2,152044.8,2.34,283,51,VERT,QUAD,55,,
-111.977474,33.079579,357.25,408768.736,3660533.877,2,155715.2,2.55,292.8,46,VERT,QUAD,50,,
-111.977466,33.078919,356.41,408768.7367,3660460.775,2,190641.8,2.66,73.1,0,VERT,QUAD,53,,
