Year,SOIL_DATE,Core,Depth,SLSND,SLSLT,SLCLY,SLTX,SLWP1,SLWP2,SLFC1,UTMX,UTMY
2015,5/1/2015,2015-p10-4,135,63.12,12.72,24.16,Sandy Clay Loam,0.088202867,0.099099099,0.188851913,408765.48,3660453.579
2015,5/1/2015,2015-p10-4,165,51.12,12.72,36.16,Sandy Clay,0.099753695,0.130801688,0.253062653,408765.48,3660453.579
2015,5/1/2015,2015-p10-5,15,55.12,12.72,32.16,Sandy Clay Loam,0.081605646,0.119675456,0.18067591,408765.0164,3660421.582
2015,5/1/2015,2015-p10-5,45,55.84,14,30.16,Sandy Clay Loam,0.069343066,0.097848153,0.154634771,408765.0164,3660421.582
2015,5/1/2015,2015-p10-5,75,67.84,10,22.16,Sandy Clay Loam,0.052329507,0.065057712,0.100506757,408765.0164,3660421.582
2015,5/1/2015,2015-p10-5,105,73.84,8,18.16,Sandy Loam,0.042967439,0.056125941,0.092768959,408765.0164,3660421.582
2015,5/1/2015,2015-p10-5,135,76.4,9.44,14.16,Sandy Loam,0.041055718,0.053234501,0.09789259,408765.0164,3660421.582
2015,5/1/2015,2015-p10-5,165,71.12,8.72,20.16,Sandy Clay Loam,0.044477949,0.057017544,0.114951165,408765.0164,3660421.582
2015,5/1/2015,2015-p11-1,15,56.4,12.72,30.88,Sandy Clay Loam,0.091735537,0.114167813,0.176793056,408680.689,3660550.881
2015,5/1/2015,2015-p11-1,45,60.4,8.72,30.88,Sandy Clay Loam,0.089262042,0.118695487,0.159579132,408680.689,3660550.881
2015,5/1/2015,2015-p11-1,75,63.12,6.72,30.16,Sandy Clay Loam,0.086975717,0.10660793,0.147656574,408680.689,3660550.881
2015,5/1/2015,2015-p11-1,105,61.12,8.72,30.16,Sandy Clay Loam,0.085740072,0.102325581,0.154991243,408680.689,3660550.881
2015,5/1/2015,2015-p11-1,135,57.12,12.72,30.16,Sandy Clay Loam,0.087726698,0.102912621,0.168283582,408680.689,3660550.881
2015,5/1/2015,2015-p11-1,165,49.12,14.72,36.16,Sandy Clay ,0.094234079,0.1223229,0.205397987,408680.689,3660550.881
2015,5/1/2015,2015-p11-2,15,52.4,15.44,32.16,Sandy Clay Loam,0.097216085,0.118939394,0.192686357,408680.2029,3660518.884
2015,5/1/2015,2015-p11-2,45,52.4,15.44,32.16,Sandy Clay Loam,0.09765438,0.115027829,0.179674797,408680.2029,3660518.884
2015,5/1/2015,2015-p11-2,75,66.4,9.44,24.16,Sandy Clay Loam,0.060312105,0.071881607,0.146714032,408680.2029,3660518.884
2015,5/1/2015,2015-p11-2,105,68.4,9.44,22.16,Sandy Clay Loam,0.055643252,0.067761807,0.142599928,408680.2029,3660518.884
2015,5/1/2015,2015-p11-2,135,74.4,8.72,16.88,Sandy Loam,0.062983814,0.071138211,0.106293706,408680.2029,3660518.884
2015,5/1/2015,2015-p11-2,165,58.4,12.72,28.88,Sandy Clay Loam,0.086938607,0.107017544,0.182065217,408680.2029,3660518.884
2015,5/1/2015,2015-p11-3,15,53.12,12.72,34.16,Sandy Clay Loam,0.092889437,0.109328358,0.201612903,408679.7047,3660486.888
2015,5/1/2015,2015-p11-3,45,53.12,12.72,34.16,Sandy Clay Loam,0.099962561,0.126597444,0.198423737,408679.7047,3660486.888
2015,5/1/2015,2015-p11-3,75,49.12,22.72,28.16,Sandy Clay Loam,0.111864407,0.136077482,0.216507673,408679.7047,3660486.888
2015,5/1/2015,2015-p11-3,105,45.12,20.72,34.16,Sandy Clay Loam,0.113904163,0.129752852,0.20944088,408679.7047,3660486.888
2015,5/1/2015,2015-p11-3,135,45.12,22.72,32.16,Sandy Clay Loam,0.121845083,0.138888889,0.247076023,408679.7047,3660486.888
2015,5/1/2015,2015-p11-3,165,47.12,14.72,38.16,Sandy Clay,0.169491525,0.15542653,0.273211906,408679.7047,3660486.888
2015,5/1/2015,2015-p11-4,15,53.12,18.72,28.16,Sandy Clay Loam,0.085681204,0.107673765,0.192645215,408679.2134,3660454.891
2015,5/1/2015,2015-p11-4,45,55.12,16.72,28.16,Sandy Clay Loam,0.090411958,0.11686587,0.183434519,408679.2134,3660454.891
2015,5/1/2015,2015-p11-4,75,53.12,18.72,28.16,Sandy Clay Loam,0.086025408,0.113765182,0.208268934,408679.2134,3660454.891
2015,5/1/2015,2015-p11-4,105,55.12,12.72,32.16,Sandy Clay Loam,0.07706627,0.116299559,0.182484901,408679.2134,3660454.891
2015,5/1/2015,2015-p11-4,135,59.12,10.72,30.16,Sandy Clay Loam,0.074690265,0.089298626,0.183256173,408679.2134,3660454.891
2015,5/1/2015,2015-p11-4,165,63.12,10.72,26.16,Sandy Clay Loam,0.071813285,0.085879158,0.17748562,408679.2134,3660454.891
2015,5/1/2015,2015-p11-5,15,55.12,16.72,28.16,Sandy Clay Loam,0.083083832,0.106434642,0.168958743,408678.7364,3660422.894
2015,5/1/2015,2015-p11-5,45,57.12,18.72,24.16,Sandy Clay Loam,0.073611111,0.086896552,0.138935811,408678.7364,3660422.894
2015,5/1/2015,2015-p11-5,75,55.12,12.72,32.16,Sandy Clay Loam,0.070603908,0.091851852,0.175368673,408678.7364,3660422.894
2015,5/1/2015,2015-p11-5,105,55.12,14.72,30.16,Sandy Clay Loam,0.078252033,0.085164835,0.146894756,408678.7364,3660422.894
2015,5/1/2015,2015-p11-5,135,57.12,10.72,32.16,Sandy Clay Loam,0.075074086,0.083607908,0.149398525,408678.7364,3660422.894
2015,5/1/2015,2015-p11-5,165,51.12,12.72,36.16,Sandy Clay,0.082995038,0.115467471,0.22809746,408678.7364,3660422.894
